    PMTRow_14_n191 |       fc | -111.300991*cm -29.150000*cm 663.740084*cm | ordered: yzx 0.0*deg -90.0*deg 25.0*deg |      Box | 2.6*cm 2.6*cm 1.35*cm  | 
    AlLeft_14_n191 | PMTRow_14_n191 | 2.550000*cm 0.000000*cm 0.000000*cm | 0 0 0 |      Box | 0.05*cm 2.5*cm 1.35*cm  | 
   AlRight_14_n191 | PMTRow_14_n191 | -2.550000*cm 0.000000*cm 0.000000*cm | 0 0 0 |      Box | 0.05*cm 2.5*cm 1.35*cm  | 
     AlTop_14_n191 | PMTRow_14_n191 | 0.000000*cm 2.550000*cm 0.000000*cm | 0 0 0 |      Box | 2.6*cm 0.05*cm 1.35*cm  | 
  AlBottom_14_n191 | PMTRow_14_n191 | 0.000000*cm -2.550000*cm 0.000000*cm | 0 0 0 |      Box | 2.6*cm 0.05*cm 1.35*cm  | 
    Window_14_n191 | PMTRow_14_n191 | 0.000000*cm 0.000000*cm -1.275000*cm | 0 0 0 |      Box | 2.5*cm 2.5*cm 0.07500000000000001*cm  | 
Photocathode_14_n191 | PMTRow_14_n191 | 0.000000*cm 0.000000*cm -1.150000*cm | 0 0 0 |      Box | 2.45*cm 2.45*cm 0.05*cm  | 
    Socket_14_n191 | PMTRow_14_n191 | 0.000000*cm 0.000000*cm 1.215000*cm | 0 0 0 |      Box | 2.5*cm 2.5*cm 0.135*cm  | 
    PMTRow_14_n192 |       fc | -111.300991*cm -34.450000*cm 663.740084*cm | ordered: yzx 0.0*deg -90.0*deg 25.0*deg |      Box | 2.6*cm 2.6*cm 1.35*cm  | 
    AlLeft_14_n192 | PMTRow_14_n192 | 2.550000*cm 0.000000*cm 0.000000*cm | 0 0 0 |      Box | 0.05*cm 2.5*cm 1.35*cm  | 
   AlRight_14_n192 | PMTRow_14_n192 | -2.550000*cm 0.000000*cm 0.000000*cm | 0 0 0 |      Box | 0.05*cm 2.5*cm 1.35*cm  | 
     AlTop_14_n192 | PMTRow_14_n192 | 0.000000*cm 2.550000*cm 0.000000*cm | 0 0 0 |      Box | 2.6*cm 0.05*cm 1.35*cm  | 
  AlBottom_14_n192 | PMTRow_14_n192 | 0.000000*cm -2.550000*cm 0.000000*cm | 0 0 0 |      Box | 2.6*cm 0.05*cm 1.35*cm  | 
    Window_14_n192 | PMTRow_14_n192 | 0.000000*cm 0.000000*cm -1.275000*cm | 0 0 0 |      Box | 2.5*cm 2.5*cm 0.07500000000000001*cm  | 
Photocathode_14_n192 | PMTRow_14_n192 | 0.000000*cm 0.000000*cm -1.150000*cm | 0 0 0 |      Box | 2.45*cm 2.45*cm 0.05*cm  | 
    Socket_14_n192 | PMTRow_14_n192 | 0.000000*cm 0.000000*cm 1.215000*cm | 0 0 0 |      Box | 2.5*cm 2.5*cm 0.135*cm  | 
    PMTRow_14_n193 |       fc | -111.300991*cm -39.750000*cm 663.740084*cm | ordered: yzx 0.0*deg -90.0*deg 25.0*deg |      Box | 2.6*cm 2.6*cm 1.35*cm  | 
    AlLeft_14_n193 | PMTRow_14_n193 | 2.550000*cm 0.000000*cm 0.000000*cm | 0 0 0 |      Box | 0.05*cm 2.5*cm 1.35*cm  | 
   AlRight_14_n193 | PMTRow_14_n193 | -2.550000*cm 0.000000*cm 0.000000*cm | 0 0 0 |      Box | 0.05*cm 2.5*cm 1.35*cm  | 
     AlTop_14_n193 | PMTRow_14_n193 | 0.000000*cm 2.550000*cm 0.000000*cm | 0 0 0 |      Box | 2.6*cm 0.05*cm 1.35*cm  | 
  AlBottom_14_n193 | PMTRow_14_n193 | 0.000000*cm -2.550000*cm 0.000000*cm | 0 0 0 |      Box | 2.6*cm 0.05*cm 1.35*cm  | 
    Window_14_n193 | PMTRow_14_n193 | 0.000000*cm 0.000000*cm -1.275000*cm | 0 0 0 |      Box | 2.5*cm 2.5*cm 0.07500000000000001*cm  | 
Photocathode_14_n193 | PMTRow_14_n193 | 0.000000*cm 0.000000*cm -1.150000*cm | 0 0 0 |      Box | 2.45*cm 2.45*cm 0.05*cm  | 
    Socket_14_n193 | PMTRow_14_n193 | 0.000000*cm 0.000000*cm 1.215000*cm | 0 0 0 |      Box | 2.5*cm 2.5*cm 0.135*cm  | 
    PMTRow_14_n194 |       fc | -111.300991*cm -45.050000*cm 663.740084*cm | ordered: yzx 0.0*deg -90.0*deg 25.0*deg |      Box | 2.6*cm 2.6*cm 1.35*cm  | 
    AlLeft_14_n194 | PMTRow_14_n194 | 2.550000*cm 0.000000*cm 0.000000*cm | 0 0 0 |      Box | 0.05*cm 2.5*cm 1.35*cm  | 
   AlRight_14_n194 | PMTRow_14_n194 | -2.550000*cm 0.000000*cm 0.000000*cm | 0 0 0 |      Box | 0.05*cm 2.5*cm 1.35*cm  | 
     AlTop_14_n194 | PMTRow_14_n194 | 0.000000*cm 2.550000*cm 0.000000*cm | 0 0 0 |      Box | 2.6*cm 0.05*cm 1.35*cm  | 
  AlBottom_14_n194 | PMTRow_14_n194 | 0.000000*cm -2.550000*cm 0.000000*cm | 0 0 0 |      Box | 2.6*cm 0.05*cm 1.35*cm  | 
    Window_14_n194 | PMTRow_14_n194 | 0.000000*cm 0.000000*cm -1.275000*cm | 0 0 0 |      Box | 2.5*cm 2.5*cm 0.07500000000000001*cm  | 
Photocathode_14_n194 | PMTRow_14_n194 | 0.000000*cm 0.000000*cm -1.150000*cm | 0 0 0 |      Box | 2.45*cm 2.45*cm 0.05*cm  | 
    Socket_14_n194 | PMTRow_14_n194 | 0.000000*cm 0.000000*cm 1.215000*cm | 0 0 0 |      Box | 2.5*cm 2.5*cm 0.135*cm  | 
    PMTRow_14_n195 |       fc | -111.300991*cm -50.350000*cm 663.740084*cm | ordered: yzx 0.0*deg -90.0*deg 25.0*deg |      Box | 2.6*cm 2.6*cm 1.35*cm  | 
    AlLeft_14_n195 | PMTRow_14_n195 | 2.550000*cm 0.000000*cm 0.000000*cm | 0 0 0 |      Box | 0.05*cm 2.5*cm 1.35*cm  | 
   AlRight_14_n195 | PMTRow_14_n195 | -2.550000*cm 0.000000*cm 0.000000*cm | 0 0 0 |      Box | 0.05*cm 2.5*cm 1.35*cm  | 
     AlTop_14_n195 | PMTRow_14_n195 | 0.000000*cm 2.550000*cm 0.000000*cm | 0 0 0 |      Box | 2.6*cm 0.05*cm 1.35*cm  | 
  AlBottom_14_n195 | PMTRow_14_n195 | 0.000000*cm -2.550000*cm 0.000000*cm | 0 0 0 |      Box | 2.6*cm 0.05*cm 1.35*cm  | 
    Window_14_n195 | PMTRow_14_n195 | 0.000000*cm 0.000000*cm -1.275000*cm | 0 0 0 |      Box | 2.5*cm 2.5*cm 0.07500000000000001*cm  | 
Photocathode_14_n195 | PMTRow_14_n195 | 0.000000*cm 0.000000*cm -1.150000*cm | 0 0 0 |      Box | 2.45*cm 2.45*cm 0.05*cm  | 
    Socket_14_n195 | PMTRow_14_n195 | 0.000000*cm 0.000000*cm 1.215000*cm | 0 0 0 |      Box | 2.5*cm 2.5*cm 0.135*cm  | 
    PMTRow_15_n196 |       fc | -116.104422*cm 53.000000*cm 661.500207*cm | ordered: yzx 0.0*deg -90.0*deg 25.0*deg |      Box | 2.6*cm 2.6*cm 1.35*cm  | 
    AlLeft_15_n196 | PMTRow_15_n196 | 2.550000*cm 0.000000*cm 0.000000*cm | 0 0 0 |      Box | 0.05*cm 2.5*cm 1.35*cm  | 
   AlRight_15_n196 | PMTRow_15_n196 | -2.550000*cm 0.000000*cm 0.000000*cm | 0 0 0 |      Box | 0.05*cm 2.5*cm 1.35*cm  | 
     AlTop_15_n196 | PMTRow_15_n196 | 0.000000*cm 2.550000*cm 0.000000*cm | 0 0 0 |      Box | 2.6*cm 0.05*cm 1.35*cm  | 
  AlBottom_15_n196 | PMTRow_15_n196 | 0.000000*cm -2.550000*cm 0.000000*cm | 0 0 0 |      Box | 2.6*cm 0.05*cm 1.35*cm  | 
    Window_15_n196 | PMTRow_15_n196 | 0.000000*cm 0.000000*cm -1.275000*cm | 0 0 0 |      Box | 2.5*cm 2.5*cm 0.07500000000000001*cm  | 
Photocathode_15_n196 | PMTRow_15_n196 | 0.000000*cm 0.000000*cm -1.150000*cm | 0 0 0 |      Box | 2.45*cm 2.45*cm 0.05*cm  | 
    Socket_15_n196 | PMTRow_15_n196 | 0.000000*cm 0.000000*cm 1.215000*cm | 0 0 0 |      Box | 2.5*cm 2.5*cm 0.135*cm  | 
    PMTRow_15_n197 |       fc | -116.104422*cm 47.700000*cm 661.500207*cm | ordered: yzx 0.0*deg -90.0*deg 25.0*deg |      Box | 2.6*cm 2.6*cm 1.35*cm  | 
    AlLeft_15_n197 | PMTRow_15_n197 | 2.550000*cm 0.000000*cm 0.000000*cm | 0 0 0 |      Box | 0.05*cm 2.5*cm 1.35*cm  | 
   AlRight_15_n197 | PMTRow_15_n197 | -2.550000*cm 0.000000*cm 0.000000*cm | 0 0 0 |      Box | 0.05*cm 2.5*cm 1.35*cm  | 
     AlTop_15_n197 | PMTRow_15_n197 | 0.000000*cm 2.550000*cm 0.000000*cm | 0 0 0 |      Box | 2.6*cm 0.05*cm 1.35*cm  | 
  AlBottom_15_n197 | PMTRow_15_n197 | 0.000000*cm -2.550000*cm 0.000000*cm | 0 0 0 |      Box | 2.6*cm 0.05*cm 1.35*cm  | 
    Window_15_n197 | PMTRow_15_n197 | 0.000000*cm 0.000000*cm -1.275000*cm | 0 0 0 |      Box | 2.5*cm 2.5*cm 0.07500000000000001*cm  | 
Photocathode_15_n197 | PMTRow_15_n197 | 0.000000*cm 0.000000*cm -1.150000*cm | 0 0 0 |      Box | 2.45*cm 2.45*cm 0.05*cm  | 
    Socket_15_n197 | PMTRow_15_n197 | 0.000000*cm 0.000000*cm 1.215000*cm | 0 0 0 |      Box | 2.5*cm 2.5*cm 0.135*cm  | 
    PMTRow_15_n198 |       fc | -116.104422*cm 42.400000*cm 661.500207*cm | ordered: yzx 0.0*deg -90.0*deg 25.0*deg |      Box | 2.6*cm 2.6*cm 1.35*cm  | 
    AlLeft_15_n198 | PMTRow_15_n198 | 2.550000*cm 0.000000*cm 0.000000*cm | 0 0 0 |      Box | 0.05*cm 2.5*cm 1.35*cm  | 
   AlRight_15_n198 | PMTRow_15_n198 | -2.550000*cm 0.000000*cm 0.000000*cm | 0 0 0 |      Box | 0.05*cm 2.5*cm 1.35*cm  | 
     AlTop_15_n198 | PMTRow_15_n198 | 0.000000*cm 2.550000*cm 0.000000*cm | 0 0 0 |      Box | 2.6*cm 0.05*cm 1.35*cm  | 
  AlBottom_15_n198 | PMTRow_15_n198 | 0.000000*cm -2.550000*cm 0.000000*cm | 0 0 0 |      Box | 2.6*cm 0.05*cm 1.35*cm  | 
    Window_15_n198 | PMTRow_15_n198 | 0.000000*cm 0.000000*cm -1.275000*cm | 0 0 0 |      Box | 2.5*cm 2.5*cm 0.07500000000000001*cm  | 
Photocathode_15_n198 | PMTRow_15_n198 | 0.000000*cm 0.000000*cm -1.150000*cm | 0 0 0 |      Box | 2.45*cm 2.45*cm 0.05*cm  | 
    Socket_15_n198 | PMTRow_15_n198 | 0.000000*cm 0.000000*cm 1.215000*cm | 0 0 0 |      Box | 2.5*cm 2.5*cm 0.135*cm  | 
    PMTRow_15_n199 |       fc | -116.104422*cm 37.100000*cm 661.500207*cm | ordered: yzx 0.0*deg -90.0*deg 25.0*deg |      Box | 2.6*cm 2.6*cm 1.35*cm  | 
    AlLeft_15_n199 | PMTRow_15_n199 | 2.550000*cm 0.000000*cm 0.000000*cm | 0 0 0 |      Box | 0.05*cm 2.5*cm 1.35*cm  | 
   AlRight_15_n199 | PMTRow_15_n199 | -2.550000*cm 0.000000*cm 0.000000*cm | 0 0 0 |      Box | 0.05*cm 2.5*cm 1.35*cm  | 
     AlTop_15_n199 | PMTRow_15_n199 | 0.000000*cm 2.550000*cm 0.000000*cm | 0 0 0 |      Box | 2.6*cm 0.05*cm 1.35*cm  | 
  AlBottom_15_n199 | PMTRow_15_n199 | 0.000000*cm -2.550000*cm 0.000000*cm | 0 0 0 |      Box | 2.6*cm 0.05*cm 1.35*cm  | 
    Window_15_n199 | PMTRow_15_n199 | 0.000000*cm 0.000000*cm -1.275000*cm | 0 0 0 |      Box | 2.5*cm 2.5*cm 0.07500000000000001*cm  | 
Photocathode_15_n199 | PMTRow_15_n199 | 0.000000*cm 0.000000*cm -1.150000*cm | 0 0 0 |      Box | 2.45*cm 2.45*cm 0.05*cm  | 
    Socket_15_n199 | PMTRow_15_n199 | 0.000000*cm 0.000000*cm 1.215000*cm | 0 0 0 |      Box | 2.5*cm 2.5*cm 0.135*cm  | 
    PMTRow_15_n200 |       fc | -116.104422*cm 31.800000*cm 661.500207*cm | ordered: yzx 0.0*deg -90.0*deg 25.0*deg |      Box | 2.6*cm 2.6*cm 1.35*cm  | 
    AlLeft_15_n200 | PMTRow_15_n200 | 2.550000*cm 0.000000*cm 0.000000*cm | 0 0 0 |      Box | 0.05*cm 2.5*cm 1.35*cm  | 
   AlRight_15_n200 | PMTRow_15_n200 | -2.550000*cm 0.000000*cm 0.000000*cm | 0 0 0 |      Box | 0.05*cm 2.5*cm 1.35*cm  | 
     AlTop_15_n200 | PMTRow_15_n200 | 0.000000*cm 2.550000*cm 0.000000*cm | 0 0 0 |      Box | 2.6*cm 0.05*cm 1.35*cm  | 
  AlBottom_15_n200 | PMTRow_15_n200 | 0.000000*cm -2.550000*cm 0.000000*cm | 0 0 0 |      Box | 2.6*cm 0.05*cm 1.35*cm  | 
    Window_15_n200 | PMTRow_15_n200 | 0.000000*cm 0.000000*cm -1.275000*cm | 0 0 0 |      Box | 2.5*cm 2.5*cm 0.07500000000000001*cm  | 
Photocathode_15_n200 | PMTRow_15_n200 | 0.000000*cm 0.000000*cm -1.150000*cm | 0 0 0 |      Box | 2.45*cm 2.45*cm 0.05*cm  | 
    Socket_15_n200 | PMTRow_15_n200 | 0.000000*cm 0.000000*cm 1.215000*cm | 0 0 0 |      Box | 2.5*cm 2.5*cm 0.135*cm  | 
    PMTRow_15_n201 |       fc | -116.104422*cm 26.500000*cm 661.500207*cm | ordered: yzx 0.0*deg -90.0*deg 25.0*deg |      Box | 2.6*cm 2.6*cm 1.35*cm  | 
    AlLeft_15_n201 | PMTRow_15_n201 | 2.550000*cm 0.000000*cm 0.000000*cm | 0 0 0 |      Box | 0.05*cm 2.5*cm 1.35*cm  | 
   AlRight_15_n201 | PMTRow_15_n201 | -2.550000*cm 0.000000*cm 0.000000*cm | 0 0 0 |      Box | 0.05*cm 2.5*cm 1.35*cm  | 
     AlTop_15_n201 | PMTRow_15_n201 | 0.000000*cm 2.550000*cm 0.000000*cm | 0 0 0 |      Box | 2.6*cm 0.05*cm 1.35*cm  | 
  AlBottom_15_n201 | PMTRow_15_n201 | 0.000000*cm -2.550000*cm 0.000000*cm | 0 0 0 |      Box | 2.6*cm 0.05*cm 1.35*cm  | 
    Window_15_n201 | PMTRow_15_n201 | 0.000000*cm 0.000000*cm -1.275000*cm | 0 0 0 |      Box | 2.5*cm 2.5*cm 0.07500000000000001*cm  | 
Photocathode_15_n201 | PMTRow_15_n201 | 0.000000*cm 0.000000*cm -1.150000*cm | 0 0 0 |      Box | 2.45*cm 2.45*cm 0.05*cm  | 
    Socket_15_n201 | PMTRow_15_n201 | 0.000000*cm 0.000000*cm 1.215000*cm | 0 0 0 |      Box | 2.5*cm 2.5*cm 0.135*cm  | 
    PMTRow_15_n202 |       fc | -116.104422*cm 21.200000*cm 661.500207*cm | ordered: yzx 0.0*deg -90.0*deg 25.0*deg |      Box | 2.6*cm 2.6*cm 1.35*cm  | 
    AlLeft_15_n202 | PMTRow_15_n202 | 2.550000*cm 0.000000*cm 0.000000*cm | 0 0 0 |      Box | 0.05*cm 2.5*cm 1.35*cm  | 
   AlRight_15_n202 | PMTRow_15_n202 | -2.550000*cm 0.000000*cm 0.000000*cm | 0 0 0 |      Box | 0.05*cm 2.5*cm 1.35*cm  | 
     AlTop_15_n202 | PMTRow_15_n202 | 0.000000*cm 2.550000*cm 0.000000*cm | 0 0 0 |      Box | 2.6*cm 0.05*cm 1.35*cm  | 
  AlBottom_15_n202 | PMTRow_15_n202 | 0.000000*cm -2.550000*cm 0.000000*cm | 0 0 0 |      Box | 2.6*cm 0.05*cm 1.35*cm  | 
    Window_15_n202 | PMTRow_15_n202 | 0.000000*cm 0.000000*cm -1.275000*cm | 0 0 0 |      Box | 2.5*cm 2.5*cm 0.07500000000000001*cm  | 
Photocathode_15_n202 | PMTRow_15_n202 | 0.000000*cm 0.000000*cm -1.150000*cm | 0 0 0 |      Box | 2.45*cm 2.45*cm 0.05*cm  | 
    Socket_15_n202 | PMTRow_15_n202 | 0.000000*cm 0.000000*cm 1.215000*cm | 0 0 0 |      Box | 2.5*cm 2.5*cm 0.135*cm  | 
    PMTRow_15_n203 |       fc | -116.104422*cm 15.900000*cm 661.500207*cm | ordered: yzx 0.0*deg -90.0*deg 25.0*deg |      Box | 2.6*cm 2.6*cm 1.35*cm  | 
    AlLeft_15_n203 | PMTRow_15_n203 | 2.550000*cm 0.000000*cm 0.000000*cm | 0 0 0 |      Box | 0.05*cm 2.5*cm 1.35*cm  | 
   AlRight_15_n203 | PMTRow_15_n203 | -2.550000*cm 0.000000*cm 0.000000*cm | 0 0 0 |      Box | 0.05*cm 2.5*cm 1.35*cm  | 
     AlTop_15_n203 | PMTRow_15_n203 | 0.000000*cm 2.550000*cm 0.000000*cm | 0 0 0 |      Box | 2.6*cm 0.05*cm 1.35*cm  | 
  AlBottom_15_n203 | PMTRow_15_n203 | 0.000000*cm -2.550000*cm 0.000000*cm | 0 0 0 |      Box | 2.6*cm 0.05*cm 1.35*cm  | 
    Window_15_n203 | PMTRow_15_n203 | 0.000000*cm 0.000000*cm -1.275000*cm | 0 0 0 |      Box | 2.5*cm 2.5*cm 0.07500000000000001*cm  | 
Photocathode_15_n203 | PMTRow_15_n203 | 0.000000*cm 0.000000*cm -1.150000*cm | 0 0 0 |      Box | 2.45*cm 2.45*cm 0.05*cm  | 
    Socket_15_n203 | PMTRow_15_n203 | 0.000000*cm 0.000000*cm 1.215000*cm | 0 0 0 |      Box | 2.5*cm 2.5*cm 0.135*cm  | 
    PMTRow_15_n204 |       fc | -116.104422*cm 10.600000*cm 661.500207*cm | ordered: yzx 0.0*deg -90.0*deg 25.0*deg |      Box | 2.6*cm 2.6*cm 1.35*cm  | 
    AlLeft_15_n204 | PMTRow_15_n204 | 2.550000*cm 0.000000*cm 0.000000*cm | 0 0 0 |      Box | 0.05*cm 2.5*cm 1.35*cm  | 
   AlRight_15_n204 | PMTRow_15_n204 | -2.550000*cm 0.000000*cm 0.000000*cm | 0 0 0 |      Box | 0.05*cm 2.5*cm 1.35*cm  | 
     AlTop_15_n204 | PMTRow_15_n204 | 0.000000*cm 2.550000*cm 0.000000*cm | 0 0 0 |      Box | 2.6*cm 0.05*cm 1.35*cm  | 
  AlBottom_15_n204 | PMTRow_15_n204 | 0.000000*cm -2.550000*cm 0.000000*cm | 0 0 0 |      Box | 2.6*cm 0.05*cm 1.35*cm  | 
    Window_15_n204 | PMTRow_15_n204 | 0.000000*cm 0.000000*cm -1.275000*cm | 0 0 0 |      Box | 2.5*cm 2.5*cm 0.07500000000000001*cm  | 
Photocathode_15_n204 | PMTRow_15_n204 | 0.000000*cm 0.000000*cm -1.150000*cm | 0 0 0 |      Box | 2.45*cm 2.45*cm 0.05*cm  | 
    Socket_15_n204 | PMTRow_15_n204 | 0.000000*cm 0.000000*cm 1.215000*cm | 0 0 0 |      Box | 2.5*cm 2.5*cm 0.135*cm  | 
    PMTRow_15_n205 |       fc | -116.104422*cm 5.300000*cm 661.500207*cm | ordered: yzx 0.0*deg -90.0*deg 25.0*deg |      Box | 2.6*cm 2.6*cm 1.35*cm  | 
    AlLeft_15_n205 | PMTRow_15_n205 | 2.550000*cm 0.000000*cm 0.000000*cm | 0 0 0 |      Box | 0.05*cm 2.5*cm 1.35*cm  | 
   AlRight_15_n205 | PMTRow_15_n205 | -2.550000*cm 0.000000*cm 0.000000*cm | 0 0 0 |      Box | 0.05*cm 2.5*cm 1.35*cm  | 
     AlTop_15_n205 | PMTRow_15_n205 | 0.000000*cm 2.550000*cm 0.000000*cm | 0 0 0 |      Box | 2.6*cm 0.05*cm 1.35*cm  | 
  AlBottom_15_n205 | PMTRow_15_n205 | 0.000000*cm -2.550000*cm 0.000000*cm | 0 0 0 |      Box | 2.6*cm 0.05*cm 1.35*cm  | 
    Window_15_n205 | PMTRow_15_n205 | 0.000000*cm 0.000000*cm -1.275000*cm | 0 0 0 |      Box | 2.5*cm 2.5*cm 0.07500000000000001*cm  | 
Photocathode_15_n205 | PMTRow_15_n205 | 0.000000*cm 0.000000*cm -1.150000*cm | 0 0 0 |      Box | 2.45*cm 2.45*cm 0.05*cm  | 
    Socket_15_n205 | PMTRow_15_n205 | 0.000000*cm 0.000000*cm 1.215000*cm | 0 0 0 |      Box | 2.5*cm 2.5*cm 0.135*cm  | 
    PMTRow_15_n206 |       fc | -116.104422*cm 0.000000*cm 661.500207*cm | ordered: yzx 0.0*deg -90.0*deg 25.0*deg |      Box | 2.6*cm 2.6*cm 1.35*cm  | 
    AlLeft_15_n206 | PMTRow_15_n206 | 2.550000*cm 0.000000*cm 0.000000*cm | 0 0 0 |      Box | 0.05*cm 2.5*cm 1.35*cm  | 
   AlRight_15_n206 | PMTRow_15_n206 | -2.550000*cm 0.000000*cm 0.000000*cm | 0 0 0 |      Box | 0.05*cm 2.5*cm 1.35*cm  | 
     AlTop_15_n206 | PMTRow_15_n206 | 0.000000*cm 2.550000*cm 0.000000*cm | 0 0 0 |      Box | 2.6*cm 0.05*cm 1.35*cm  | 
  AlBottom_15_n206 | PMTRow_15_n206 | 0.000000*cm -2.550000*cm 0.000000*cm | 0 0 0 |      Box | 2.6*cm 0.05*cm 1.35*cm  | 
    Window_15_n206 | PMTRow_15_n206 | 0.000000*cm 0.000000*cm -1.275000*cm | 0 0 0 |      Box | 2.5*cm 2.5*cm 0.07500000000000001*cm  | 
Photocathode_15_n206 | PMTRow_15_n206 | 0.000000*cm 0.000000*cm -1.150000*cm | 0 0 0 |      Box | 2.45*cm 2.45*cm 0.05*cm  | 
    Socket_15_n206 | PMTRow_15_n206 | 0.000000*cm 0.000000*cm 1.215000*cm | 0 0 0 |      Box | 2.5*cm 2.5*cm 0.135*cm  | 
    PMTRow_15_n207 |       fc | -116.104422*cm -5.300000*cm 661.500207*cm | ordered: yzx 0.0*deg -90.0*deg 25.0*deg |      Box | 2.6*cm 2.6*cm 1.35*cm  | 
    AlLeft_15_n207 | PMTRow_15_n207 | 2.550000*cm 0.000000*cm 0.000000*cm | 0 0 0 |      Box | 0.05*cm 2.5*cm 1.35*cm  | 
   AlRight_15_n207 | PMTRow_15_n207 | -2.550000*cm 0.000000*cm 0.000000*cm | 0 0 0 |      Box | 0.05*cm 2.5*cm 1.35*cm  | 
     AlTop_15_n207 | PMTRow_15_n207 | 0.000000*cm 2.550000*cm 0.000000*cm | 0 0 0 |      Box | 2.6*cm 0.05*cm 1.35*cm  | 
  AlBottom_15_n207 | PMTRow_15_n207 | 0.000000*cm -2.550000*cm 0.000000*cm | 0 0 0 |      Box | 2.6*cm 0.05*cm 1.35*cm  | 
    Window_15_n207 | PMTRow_15_n207 | 0.000000*cm 0.000000*cm -1.275000*cm | 0 0 0 |      Box | 2.5*cm 2.5*cm 0.07500000000000001*cm  | 
Photocathode_15_n207 | PMTRow_15_n207 | 0.000000*cm 0.000000*cm -1.150000*cm | 0 0 0 |      Box | 2.45*cm 2.45*cm 0.05*cm  | 
    Socket_15_n207 | PMTRow_15_n207 | 0.000000*cm 0.000000*cm 1.215000*cm | 0 0 0 |      Box | 2.5*cm 2.5*cm 0.135*cm  | 
    PMTRow_15_n208 |       fc | -116.104422*cm -10.600000*cm 661.500207*cm | ordered: yzx 0.0*deg -90.0*deg 25.0*deg |      Box | 2.6*cm 2.6*cm 1.35*cm  | 
    AlLeft_15_n208 | PMTRow_15_n208 | 2.550000*cm 0.000000*cm 0.000000*cm | 0 0 0 |      Box | 0.05*cm 2.5*cm 1.35*cm  | 
   AlRight_15_n208 | PMTRow_15_n208 | -2.550000*cm 0.000000*cm 0.000000*cm | 0 0 0 |      Box | 0.05*cm 2.5*cm 1.35*cm  | 
     AlTop_15_n208 | PMTRow_15_n208 | 0.000000*cm 2.550000*cm 0.000000*cm | 0 0 0 |      Box | 2.6*cm 0.05*cm 1.35*cm  | 
  AlBottom_15_n208 | PMTRow_15_n208 | 0.000000*cm -2.550000*cm 0.000000*cm | 0 0 0 |      Box | 2.6*cm 0.05*cm 1.35*cm  | 
    Window_15_n208 | PMTRow_15_n208 | 0.000000*cm 0.000000*cm -1.275000*cm | 0 0 0 |      Box | 2.5*cm 2.5*cm 0.07500000000000001*cm  | 
Photocathode_15_n208 | PMTRow_15_n208 | 0.000000*cm 0.000000*cm -1.150000*cm | 0 0 0 |      Box | 2.45*cm 2.45*cm 0.05*cm  | 
    Socket_15_n208 | PMTRow_15_n208 | 0.000000*cm 0.000000*cm 1.215000*cm | 0 0 0 |      Box | 2.5*cm 2.5*cm 0.135*cm  | 
    PMTRow_15_n209 |       fc | -116.104422*cm -15.900000*cm 661.500207*cm | ordered: yzx 0.0*deg -90.0*deg 25.0*deg |      Box | 2.6*cm 2.6*cm 1.35*cm  | 
    AlLeft_15_n209 | PMTRow_15_n209 | 2.550000*cm 0.000000*cm 0.000000*cm | 0 0 0 |      Box | 0.05*cm 2.5*cm 1.35*cm  | 
   AlRight_15_n209 | PMTRow_15_n209 | -2.550000*cm 0.000000*cm 0.000000*cm | 0 0 0 |      Box | 0.05*cm 2.5*cm 1.35*cm  | 
     AlTop_15_n209 | PMTRow_15_n209 | 0.000000*cm 2.550000*cm 0.000000*cm | 0 0 0 |      Box | 2.6*cm 0.05*cm 1.35*cm  | 
  AlBottom_15_n209 | PMTRow_15_n209 | 0.000000*cm -2.550000*cm 0.000000*cm | 0 0 0 |      Box | 2.6*cm 0.05*cm 1.35*cm  | 
    Window_15_n209 | PMTRow_15_n209 | 0.000000*cm 0.000000*cm -1.275000*cm | 0 0 0 |      Box | 2.5*cm 2.5*cm 0.07500000000000001*cm  | 
Photocathode_15_n209 | PMTRow_15_n209 | 0.000000*cm 0.000000*cm -1.150000*cm | 0 0 0 |      Box | 2.45*cm 2.45*cm 0.05*cm  | 
    Socket_15_n209 | PMTRow_15_n209 | 0.000000*cm 0.000000*cm 1.215000*cm | 0 0 0 |      Box | 2.5*cm 2.5*cm 0.135*cm  | 
    PMTRow_15_n210 |       fc | -116.104422*cm -21.200000*cm 661.500207*cm | ordered: yzx 0.0*deg -90.0*deg 25.0*deg |      Box | 2.6*cm 2.6*cm 1.35*cm  | 
    AlLeft_15_n210 | PMTRow_15_n210 | 2.550000*cm 0.000000*cm 0.000000*cm | 0 0 0 |      Box | 0.05*cm 2.5*cm 1.35*cm  | 
   AlRight_15_n210 | PMTRow_15_n210 | -2.550000*cm 0.000000*cm 0.000000*cm | 0 0 0 |      Box | 0.05*cm 2.5*cm 1.35*cm  | 
     AlTop_15_n210 | PMTRow_15_n210 | 0.000000*cm 2.550000*cm 0.000000*cm | 0 0 0 |      Box | 2.6*cm 0.05*cm 1.35*cm  | 
  AlBottom_15_n210 | PMTRow_15_n210 | 0.000000*cm -2.550000*cm 0.000000*cm | 0 0 0 |      Box | 2.6*cm 0.05*cm 1.35*cm  | 
    Window_15_n210 | PMTRow_15_n210 | 0.000000*cm 0.000000*cm -1.275000*cm | 0 0 0 |      Box | 2.5*cm 2.5*cm 0.07500000000000001*cm  | 
